toi,tid,tfopwg_disp,pl_tranmid,pl_tranmiderrtot,pl_orbper,pl_orbpererrtot,pl_trandurh,pl_trandurherrtot,pl_trandep,pl_trandeperrtot,pl_rade,pl_radeerrtot,pl_insol,pl_insolerrtot,pl_eqt,pl_eqterrtot,st_tmag,st_tmagerrtot,st_dist,st_disterrtot,st_teff,st_tefferrtot,st_logg,st_loggerrtot,st_rad,st_raderrtot
699.03,149302744,PC,2458374.209,0.014804,672.6366236,0.0213558,7.4883769,2.354274,423.1260918,103.167732,2.9749826,3.7202668,1.0263046,0,256.7076521,0,9.8106,0.012,193.29,1.788,6138.6,108,4.07,0.22,1.41864,0.1237386
6990.01,353302490,PC,2460309.569,0.003416,1.5829358,0.0000062,1.64,0.426,11242,1111.396,8.45955,0,945.563,0,1544,0,13.4815,0.042,598.703,74.852,6047.9,127.2,4.68,0,0.81,0
6991.01,440562226,APC,2460311.068,0.0021,0.9902419,0.0000076,1.405,0.216,16490,1402.74,15.3849,0,1227.07,0,1648,0,13.4136,0.014,755.331,31.643,5643,244,4.25,0,1.25,0
6992.01,259330386,PC,2460306.676,0.01045,15.1389808,0.000182,2.71,2.422,1596,4567.6,4.03127,3.36764,67.4078,0,798,0,10.7962,0.012,82.7081,0.6337,4448.2,214.8,4.6,0.18,0.7,0.1
6993.01,408656366,APC,2460312.391,0.003598,0.3695622,0.0000014,0.446,0.374,2001,1199.658,4.9835,1.37246,1668.78,0,1780,0,12.2414,0.018,342.122,5.873,5661,264.6,4.5,0.16,0.94,0.1
6994.01,55390413,FP,2460309.127,0.004642,1.8819016,0.0000086,1.162,0.382,5107,1053.332,7.09086,0,128.796,0,938,0,13.2387,0.016,375.707,5.397,4704,244,4.36,0,0.95,0
6995.01,383829317,PC,2460320.796,0.007058,9.9444971,0.0000738,3.171,1.114,3078,306.57,11.3375,1.224792,147.904,0,971,0,11.2722,0.016,630.147,18.838,6576,242.4,3.93,0.18,2.1,0.18
6996.01,41875043,FP,2460337.887,0.006218,0.9602835,0.000008,1.497,0.736,3132,499.5,6.0323,0.830646,2118.57,0,1890,0,12.9691,0.016,564.394,11.222,5708,260.6,4.38,0.16,1.08,0.1
6997.01,357858008,PC,2460310.677,0.007546,16.179367,0.0001342,3.903,0.65,10730,1144.74,10.3462,1.271972,35.5088,0,680,0,12.6255,0.012,436.991,5.428,5576,321.6,4.37,0.16,1.07,0.1
6998.01,350733403,PC,2460370.356,0.011636,27.035894,0.0003072,3.477,2.482,3817,10090.28,6.01419,4.59494,18.0249,0,574,0,12.6338,0.012,160.932,0.659,4225,253.8,4.62,0.22,0.66,0.12
6999.01,444977814,PC,2460328.263,0.007506,11.3689753,0.0001076,5.492,0.686,5979,466.374,9.89847,1.093504,206.513,0,1056,0,12.4889,0.016,614.957,25.498,6076,246.6,4.26,0.16,1.31,0.12
700.01,150428135,CP,2459303.157,0.002436,16.051106,0.000018,1.3968229,0.1090986,2768.521242,148.6894,2.5869212,0.2033276,2.7275631,0,327.7656616,0,10.9102,0.014,31.1265,0.0412,3482,0,4.438,0,0.419457,0.0251456
700.02,150428135,CP,2458330.486,0.008026,37.4236838,0.000299,3.3650101,0.6737916,737.5519387,112.84212,1.3296571,0.243469,0.8822386,0,247.1816698,0,10.9102,0.014,31.1265,0.0412,3482,0,4.438,0,0.419457,0.0251456
700.03,150428135,CP,2458331.35,0.003806,9.977273,0.0000476,2.2583631,0.8058986,459.8525479,70.500008,0.9617288,0.7967086,5.1416079,0,384.055942,0,10.9102,0.014,31.1265,0.0412,3482,0,4.438,0,0.419457,0.0251456
700.04,150428135,CP,2458353,0.011332,27.8096898,0.0003082,2.9558823,1.3716336,406.8232517,106.1916,0.9491858,0.626976,1.3107501,0,272.8976058,0,10.9102,0.014,31.1265,0.0412,3482,0,4.438,0,0.419457,0.0251456
7000.01,154926644,PC,2460336.037,0.003612,2.7897577,0.0000102,3.375,0.458,3360,183.8732,15.2527,1.632158,1126.92,0,1614,0,12.5322,0.02,1238.77,50.74,5794,264.2,3.52,0.14,2.92,0.28
7001.01,85113291,PC,2460317.243,0.008942,16.3475547,0.0002206,1.873,0.756,46329,9540.38,13.2139,2.1178,1.37516,0,301,0,14.5962,0.014,,0,3662,314,4.61,0.04,0.65,0.04
7002.01,317290270,PC,2460338.349,0.01615,4.9792822,0.0001084,4.331,1.092,4376,535.484,12.0483,1.61463,1039.87,0,1582,0,12.866,0.014,1260.84,55.2,6677,257,3.95,0.18,2.07,0.2
7003.01,219707850,PC,2460338.156,0.00083,0.7331156,0.000001,0.559,0.094,45524,18750.7,13.8557,1.932586,48.0269,0,733,0,14.2717,0.014,155.969,2.707,3326,314,4.77,0.02,0.46,0.02
7004.01,390207998,PC,2460321.754,0.021868,9.8162989,0.0002586,5.37,2.226,2369,385.602,9.90817,1.427726,250.587,0,1108,0,12.5926,0.014,948.197,28.422,5755.9,215,3.77,0.14,2.18,0.2
7005.01,99834321,APC,2460366.005,0.00561,8.1420107,0.0000552,1.89,0.774,5380,882.534,8.96217,1.281466,54.4532,0,756,0,12.8725,0.012,723.398,18.866,6089,238.742,4.28938,0.162674,1.27,0.12
7006.01,343336312,PC,2460393.558,0.005184,51.9120896,0.0002738,4.975,1.22,15569,1326.264,9.69324,1.20468,5.28684,0,422,0,12.8066,0.012,339.348,3.976,5437,309.8,4.55,0.18,0.86,0.1
7007.01,289441015,FP,2460394.09,0.016148,1.5342604,0.000023,3.271,1.174,1768,231.468,6.09992,0.869076,15822.4,0,3124,0,12.695,0.426,625.983,12.206,8194,2725,4.28,0.32,1.7,0.16
7008.01,335661164,PC,2460365.878,0.002546,0.8406912,0.000002,1.489,0.484,2554,253.31,4.77919,0.633104,1679.35,0,1783,0,12.9055,0.012,410.467,4.184,5170,250.4,4.42,0.16,0.95,0.12
7009.01,405837291,PC,2460392.364,0.00352,2.3206673,0.0000094,0.969,0.436,2935,654.822,4.047,0.85253,42.4124,0,710,0,12.9341,0.012,184.12,0.948,4231,251.8,4.61,0.22,0.67,0.12
701.01,219239945,FP,2458389.367,0.011328,13.697384,0.004216,4.783848,0.849078,1061.94658,170.70146,4.211945,1.371208,96.8938034,0,800.1911623,0,10.966,0.012,217.621,1.779,5837,380,4.37713,0.642994,1.10089,0.32888
7010.01,233867481,PC,2460415.354,0.002214,4.1976032,0.0000118,1.971,0.528,10045,837.604,11.3523,0,149.237,0,973,0,13.0287,0.056,583.755,11.862,5617,244,4.29,0,1.18,0
7011.01,167631701,PC,2460369.656,0.005232,19.394038,0.0001262,4.082,0.562,10061,1067.762,10.5887,1.308912,25.3617,0,625,0,12.9664,0.012,518.602,8.543,5493,281.2,4.35,0.16,1.08,0.12
7012.01,322369867,PC,2460387.423,0.008394,4.0197822,0.0000418,3.18,0.936,5109,612.736,9.47332,0,653.222,0,1408,0,13.3792,0.022,931.193,52.944,6208,244,4.21,0,1.42,0
7013.01,67246795,PC,2460362.063,0.005848,4.2451891,0.0000258,2.663,0.648,5546,602.44,7.66981,0.987954,221.068,0,1074,0,12.6968,0.018,426.494,5.162,5358,256.2,4.37,0.16,1.05,0.12
7014.01,158657991,APC,2460366.837,0.00148,0.7406805,0.0000018,0.598,0.282,2428,539.562,6.53553,0.876836,854.861,0,1506,0,12.5233,0.014,537.401,12.439,6204.8,270.6,4.44,0.16,1.08,0.1
7015.01,11894726,PC,2460359.065,0.002012,7.0687489,0.0000262,0.515,0.2,50423,21514.4,14.0241,2.1887,0.313028,0,208,0,14.3528,0.014,164.557,3.673,3368,314,4.77,0.02,0.47,0.02
7016.01,16740548,PC,2460366.663,0.002518,1.598803,0.0000036,2.438,0.322,14208,881.132,15.4905,0,11433.8,0,2880,0,13.3901,0.06,796.293,25.102,9488,248,4.58,0,1.32,0
7017.01,1881298619,PC,2460363.02,0.007546,5.0826878,0.0000478,5.11,1.098,7327,659.286,19.0027,0,1426.43,0,1712,0,13.1719,0.022,1526.54,80.15,6743,252,3.83,0,2.42,0
7018.01,156512187,PC,2460352.534,0.001236,20.3158735,0.000025,5.276,0.09,39235,861.814,17.8657,1.718498,37.1984,0,688,0,12.9092,0.014,473.162,5.294,5725,245.2,4.53,0.14,0.91,0.08
7019.01,366119858,CP,2460328.38,0.006394,48.2590904,0.0004142,6.299,0.864,6743,671.646,7.87933,0.853616,13.5351,0,534,0,12.7199,0.014,434.178,5.141,5936,256.4,4.61,0.16,0.85,0.08
702.01,237914496,PC,2458326.816,0.001868,3.568141,0.0000124,1.4556337,0.3080392,906.9993541,122.29714,2.0483578,0.5396816,49.3636227,0,676.0386184,0,11.8371,0.012,84.4039,0.3585,4015,340,4.61505,0.471706,0.577735,0.1188442
7020.01,233287217,PC,2460394.056,0.002272,3.1642475,0.000013,1.115,0.822,2330,423.778,10.4341,1.366526,296.494,0,1156,0,11.3226,0.028,661.226,24.074,6975,317.8,4.01,0.16,2.02,0.18
7021.01,233855268,PC,2459881.26,0.007878,49.5355004,0.0005624,8.483,1.052,5687,495.41,10.5617,1.134226,27.5628,0,638,0,12.2564,0.03,541.015,11.952,6173,313.8,4.26,0.18,1.33,0.12
7022.01,125366299,PC,2460392.427,0.001738,2.8583729,0.0000084,1.236,0.432,11829,7992.88,16.0985,4.62858,259.61,0,1118,0,12.9085,0.038,537.48,19.046,5537,323.4,4.27,0.16,1.19,0.14
7023.01,230856987,PC,2460365.56,0.0055,2.3404152,0.0000138,2.522,0.672,11265,1152.456,13.0087,0,1539.65,0,1745,0,13.1587,0.018,879.003,24.291,6686,244,4.34,0,1.33,0
7024.01,354032153,PC,2459634.914,0.00356,1.9639208,0.0005538,1.467,0.322,30553,3693.78,12.0421,0,74.4726,0,818,0,14.0905,0.012,270.872,4.423,3914.3,553.4,4.52,0,0.71,0
7025.01,219803922,PC,2460340.028,0.002996,66.9954225,0.000195,2.024,1.352,5477,634.698,11.7213,1.300866,1.51166,0,308,0,11.3683,0.012,429.239,8.073,6078,238.4,4.14,0.16,1.51,0.14
7026.01,219809549,PC,2460314.949,0.008838,65.5580424,0.0005254,4.167,0.84,6381,696.978,5.53264,0,0.95388,0,275,0,13.0172,0.012,228.15,1.487,4340,244,4.54,0,0.74,0
7027.01,164783371,PC,2460367.078,0.005688,4.2885021,0.0000294,1.427,0.532,4402,780.288,11.61,0,97.7022,0,875,0,13.0105,0.014,1008.39,22.371,5937.5,177.2,3.99,0,1.75,0
7028.01,416195843,PC,2460420.817,0.003914,2.4596079,0.0000092,2.168,0.456,2195,161.2434,4.09395,0.508714,448.314,0,1281,0,12.9405,0.012,427.132,6.393,5340,257.4,4.48,0.16,0.92,0.1
7029.01,446166017,PC,2460392.777,0.00153,1.9271521,0.000006,1.201,0.182,58745,5821.94,13.364,1.174968,29.2163,0,647,0,14.8347,0.016,263.55,9.776,3516,314,4.7,0.02,0.55,0.04
703.01,237928815,PC,2458356.921,0.002334,8.6729683,0.0000242,2.9598885,0.6359966,724.6732153,70.391548,2.28271,0.238844,114.2649808,0,833.8694004,0,10.2036,0.012,120.984,1.093,5384,370,4.54758,0.737994,0.91,0.08
703.02,237928815,PC,2458370.303,0.005762,22.5682711,0.000129,4.9745502,0.7344184,869.846616,155.35394,2.479501,4.459714,31.9256027,0,606.2538727,0,10.2036,0.012,120.984,1.093,5384,370,4.54758,0.737994,0.852304,0.29533
7030.01,430930679,PC,2460419.653,0.006036,2.5604496,0.0000188,1.339,0.892,423,95.9524,1.60134,0.323086,127.195,0,935,0,9.6396,0.012,60.445,0.2951,4679,258,4.54,0.2,0.77,0.12
7031.01,284592989,PC,2460368.42,0.004968,1.7911016,0.0006068,1.3192751,0.3763444,12254.94398,2673.2454,7.0726104,2.1745356,114.7997816,0,834.843394,0,14.367,0.014,295.802,9.759,3718,314,4.62057,0.0251772,0.636647,0.0399904
7032.01,22903436,PC,2460397.023,0.003312,17.7456043,0.000124,2.675,0.992,1203,96.1712,2.44767,0.406824,8.44389,0,474,0,8.1532,0.012,26.6423,0.0452,4526,250.2,4.57,0.2,0.72,0.12
7033.01,29953537,PC,2460013.338,0.005892,0.7312783,0.0000042,1.289,0.572,322,57.9792,1.7324,0.265284,2334.8,0,1936,0,10.2097,0.012,137.386,1.134,5508,267,4.45,0.16,0.97,0.1
7034.01,418981325,APC,2460448.381,0.005736,0.9082202,0.0000052,1.461,0.606,605,100.7386,5.31602,0,10962.9,0,,0,10.4875,0.012,573.293,0,8482,0,,0,2.18,0
7035.01,366074071,PC,2460448.967,0.001094,4.18142,0.00076,4.43,0.088,7013,129.0738,14.794,1.322552,1099.82,0,1638,0,10.2955,0.012,318.756,5.596,6293.8,491,4.04,0.18,1.76,0.16
7036.01,284300833,PC,2460434.686,0.01053,3.0513298,0.0027356,1.4911246,0.4514474,23465.90681,7195.9268,11.1893597,2.895022,73.7445561,0,747.3985328,0,14.4804,0.014,349.473,7.817,3937,314,4.60668,0.0249192,0.653572,0.0401598
7037.01,269343479,APC,2459244.902,0.003788,4.1279985,0.000031,1.698,0.45,3450,3641.1,15.1533,11.65984,675.403,0,1420,0,12.0302,0.014,445.119,23.786,5865,250,4.28,0.16,1.23,0.14
7038.01,210904767,PC,2460079.46,0.008266,8.6000492,0.0000832,3.059,1.568,639,85.028,3.12511,0.416794,256.415,0,1114,0,8.9498,0.012,152.834,2.213,6920,262.248,4.31183,0.1639808,1.42,0.12
7039.01,329981856,PC,2460088.85,0.009016,3.3206355,0.0000776,4.732,1.208,667,89.2254,3.01837,0.437474,1683.48,0,1784,0,10.0679,0.012,183.08,2.048,5768,256.6,4.21,0.16,1.33,0.14
704.01,260004324,CP,2458327.417,0.00118,3.8143009,0.0000094,1.3793952,0.4243348,457.7909152,43.993782,1.1147163,1.190139,26.3711883,0,577.9658451,0,10.1428,0.014,29.8424,0.0478,3625,138,4.7833,0.12037,0.504068,0.029863
7040.01,277039287,PC,2460128.288,0.010148,21.0562422,0.0151756,4.4190398,0.9762918,2640.337199,588.7185,5.1947988,1.5790316,31.8281648,0,605.7907661,0,11.6081,0.012,237.004,5.323,5376,260.11,4.45068,0.1688708,0.950465,0.1070956
7041.01,201175570,CP,2460160.363,0.02753,9.6994666,0.0102032,15.7960068,1.9678126,512.9617961,109.45582,9.5295926,5.9965624,143.2589795,0,882.3689413,0,10.264,0.012,439.52,11.465,4696,244,4.438,0,4.2105899,0
7042.01,345724317,FP,2460478.507,0.006572,2.817627,0.0000232,1.455,0.578,868,152.6958,3.22711,0.479782,327.873,0,1185,0,10.4875,0.012,237.065,5.213,6320.6,208.8,4.4,0.16,1.17,0.1
7043.01,57299130,PC,2460463.611,0.009334,17.3840061,0.0003424,3.932,1.28,561,67.0652,1.69425,0.232876,29.5344,0,649,0,9.094,0.012,64.2031,0.1824,5228.2,213,4.56,0.16,0.82,0.08
7044.01,263723967,PC,2460473.082,0.009144,15.9669794,0.000172,3.514,0.574,2229,201.718,6.72555,0.782702,42.1361,0,709,0,10.1135,0.012,232.078,3.382,5888,253.8,4.08,0.16,1.55,0.14
7045.01,21720215,PC,2460477.847,0.00369,2.2775983,0.0000126,1.3,0.654,1131,170.6136,4.16351,0.54118,445.957,0,1280,0,9.90787,0.012,201.532,1.775,6320,231.8,4.31,0.16,1.3,0.1
7046.01,201899356,PC,2459139.158,0.001014,3.1084574,0.000006,2.534,0.204,9902,429.004,13.2168,1.304204,539.374,0,1342,0,12.1788,0.012,528.702,12.03,6024,266,4.26,0.16,1.3,0.12
7047.01,31142436,PC,2459199.606,0.010088,5.2729668,0.0000926,3.738,0.736,1177,175.454,2.56914,0.40374,280.922,0,1140,0,11.7732,0.012,216.12,2.165,5294,256.4,4.58,0.16,0.81,0.1
7048.01,235015217,PC,2460175.328,0.004884,4.0863647,0.0000152,2.213,1.334,4671,1173.65,13.1374,2.22144,671.938,0,1418,0,12.269,0.012,753.924,28.874,5969,265.968,3.96876,0.163374,1.8,0.18
7049.01,337217173,PC,2460214.323,0.003238,40.3833862,0.0002164,2.345,0.654,6555,622.45,2.03391,0.1716642,0.283517,0,203,0,11.5546,0.016,20.0182,0.0918,3236,314,4.98108,0.025299,0.25,0.02
705.01,391904697,PC,2458352.134,0.00624,47.0196372,0.0003002,5.8659335,0.8468038,1251.745615,122.46024,3.1012834,1.5366102,8.6423925,0,437.2987599,0,11.4994,0.012,191.058,1.317,5249.18,87.727,4.68369,0.238384,0.877877,0.0880202
7050.01,50592053,PC,2460505.634,0.001504,1.4182984,0.0000022,0.654,0.182,2124,383.812,9.60116,1.138246,1110.56,0,1608,0,10.3139,0.028,476.345,33.01,9267,451.8,4.32,0.14,1.75,0.16
7051.01,18574158,FP,2460500.349,0.00305,4.9131459,0.0015976,1.25,0.532,4488,713.95,7.84064,1.021128,76.9918,0,825,0,10.3552,0.012,190.241,3.327,5999,309,4.38,0.16,1.12,0.1
7052.01,22038430,PC,2460500.66,0.004338,2.8862017,0.0000176,0.487,0.358,412,412.986,1.71911,0.669916,15.4038,0,551,0,8.9588,0.012,29.7194,0.0412,4269,248.6,4.65,0.2,0.64,0.12
7053.01,329821992,PC,2460503.942,0.010832,2.8637988,0.0032018,2.746,1.536,266,56.7388,7.75857,1.09698,6505.86,0,2502,0,7.78306,0.012,404.16,19.442,9416,498.8,3.49,0.14,4.62,0.34
7054.01,62676654,PC,2460482.549,0.002888,14.7595601,0.0040492,5.5790065,0.2674402,16406.55614,699.2034,7.3454534,1.270319,12.439999,0,478.9882236,0,11.9766,0.012,129.214,12.962,4708,368.902,4.80336,0.2032,0.569838,0.09399
7055.01,167227214,KP,2460482.93,0.001622,3.1290476,0.0003962,3.409295,0.1060176,13426.20632,416.88494,16.9082331,1.8812414,1052.239,0,1452.607721,0,11.6961,0.014,298.64,11.832,5585,267.506,4.11064,0.159001,1.4505399,0.1541708
7056.01,110178537,KP,2460481.443,0.004428,2.993282,0.0009714,2.5766956,0.260931,14780.30095,1842.5409,21.7455581,3.436613,1890.648971,0,1681.792747,0,12.419,0.044,655.037,48.156,6343,223.212,4.13783,0.1863332,1.58601,0.21364
7057.01,325670253,KP,2460480.136,0.00237,3.3777419,0.000601,2.8147435,0.1831564,17290.43499,1305.52234,13.6239337,1.943347,370.3984667,0,1118.889104,0,12.8999,0.012,403.458,7.884,5080,286.976,4.33326,0.1783952,1.0408,0.1259096
7058.01,317520667,KP,2460480.429,0.000888,2.4651801,0.0001528,3.5668145,0.0462366,11993.57276,413.19866,17.0861139,1.4998892,2726.632761,0,1843.004568,0,10.1154,0.012,279.86,6.425,6848,334.8,4.25,0.18,1.51554,0.1296784
7059.01,104866616,KP,2460481.357,0.00205,4.4626647,0.000718,3.0802705,0.143044,7983.827052,395.9402,13.3934403,1.112122,1405.47983,0,1561.621947,0,11.1323,0.012,290.736,10.05,7587,816.482,4.39508,0.182663,1.3951401,0.1060906
706.01,219345200,PC,2458434.912,0.001822,719.0381327,0.0024216,5.4244096,0.1610968,4851.409234,124.387954,16.6333557,7.8330292,0.8538315,0,245.1674374,0,8.3643,0.012,94.697,1.0783,5709.6,114,3.53,0.16,1.4981,0.124819
7060.01,469810663,PC,2460142.85,0.007376,5.8497196,0.0000906,3.458,1.428,507,71.7658,2.71286,0.3936,375.868,0,1226,0,10.0094,0.012,191.394,2.083,6009.6,257,4.22,0.16,1.35,0.14
7060.02,469810663,PC,2460070.9,0.014356,1064.700399,0.0008504,3.285,1.546,1294,237.442,4.45158,0.73173,4.48172,0,405,0,10.0094,0.012,191.394,2.083,6009.6,257,4.22,0.16,1.35,0.14
7061.01,244089109,KP,2460532.279,0.00048,2.1376682,0.0000674,1.879,0.054,8819,192.096,15.7532,1.546562,531.159,0,1337,0,9.13055,0.012,149.216,2.281,5806,267.2,4.05,0.14,1.6,0.16
7062.01,23961340,PC,2460528.436,0.003006,10.5137924,0.0025008,2.275,1.112,1611,180.9572,3.1867,0.466132,25.6571,0,627,0,8.863,0.012,47.6049,0.1944,4942,252.8,4.58,0.18,0.77,0.1
7063.01,248769312,PC,2460527.926,0.00936,3.7570477,0.0000708,1.938,1.424,340,75.9974,1.41479,0.277234,197.985,0,1045,0,8.8868,0.012,58.9521,0.3666,5263,253.4,4.56,0.18,0.83,0.1
7064.01,376867898,PC,2460466.125,0.01959,61.5555962,0.0014466,6.996,2.098,182,27.2842,2.1796,0.307526,15.6504,0,554,0,8.47427,0.012,144.581,1.182,6298,243.8,4.02,0.16,1.8,0.16
7065.01,383723559,FP,2460530.687,0.009558,2.6667526,0.0000254,2.594,1.2,190,32.9818,3.01006,0.416594,1172.14,0,1630,0,9.58671,0.012,280.342,3.428,6173,253,3.83,0.18,2.18,0.2
7066.01,405010127,KP,2460509.504,0.007116,13.2341261,0.0102142,2.3705157,0.7381898,18389.50925,4344.1866,7.3853255,2.4855118,16.1089138,0,510.9593066,0,13.8215,0.012,338.386,7.973,5025,310,4.88331,0,0.548929,0
7067.01,139158696,KP,2460509.909,0.012566,15.3573522,0.0179004,3.5894467,1.2119774,21072.39707,5625.1562,13.3280613,4.0811114,47.2404772,0,668.6491835,0,14.5293,0.016,872.343,41.691,5462,248,4.49258,0,0.915391,0
7068.01,137685450,KP,2460517.615,0.011618,,0,20.5949466,1.0069568,4156.28182,447.29968,8.964682,1.1367974,165.7019266,0,915.0643564,0,11.4605,0.012,397.292,8.161,6181.58,237.694,4.23853,0.1641298,1.36797,0.1285326
7069.01,160428500,PC,2460549.09,0.009762,8.7201675,0.000102,3.11,1.068,957,129.9142,2.35848,0.35406,84.6734,0,845,0,10.4371,0.012,128.952,1.285,5443,265.4,4.56,0.16,0.85,0.1
707.01,167342439,PC,2458345.524,0.00786,52.7993058,0.0004146,6.11948,1.0507958,541.2696023,63.173516,2.3982714,1.8479614,10.9718358,0,464.183367,0,10.0906,0.012,130.959,0.829,5409.22,83.5422,4.46229,0.230776,1.02101,0.1006684
707.02,167342439,PC,2458328.767,0.01209,17.4757465,0.0002248,4.6911418,1.0962374,163.268484,37.351574,1.4862817,0.6924616,47.9221101,0,671.0482261,0,10.0906,0.012,130.959,0.829,5409.22,83.5422,4.46229,0.230776,1.02101,0.1006684
7070.01,289218489,PC,2460555.634,0.019158,4.4563756,0.0001844,3.316,1.74,308,68.2484,2.98505,0.547982,452.138,0,1284,0,9.55763,0.012,195.391,3.245,5658,265.2,3.93,0.16,1.8,0.18
7071.01,14203588,PC,2460555.517,0.018444,5.5334128,0.0001882,6.74,2.2,169,19.79646,2.57273,0.290836,13680.1,0,3012,0,8.58502,0.012,325.153,9.033,10409,828.6,4.15,0.14,2.28,0.14
7072.01,298658399,PC,2460557.683,0.001354,0.8118915,0.0000012,0.909,0.462,1245,208.152,6.54453,0.918492,4440.4,0,2274,0,10.032,0.018,235.22,14.537,6019,272.8,4.02,0.16,1.71,0.18
7073.01,276922692,PC,2460554.021,0.010626,13.1689848,0.0001258,7.607,3.278,2592,316.074,11.4366,1.42732,472.115,0,1298,0,12.3907,0.018,920.505,39.432,6282,262.4,3.84,0.18,2.2,0.22
7074.01,138609069,PC,2460555.871,0.008366,4.6504794,0.0000472,5.051,0.694,6221,659.02,18.8371,0,1172.26,0,1630,0,13.4554,0.026,1055.99,45.41,6274,244,3.79,0,2.34,0
7075.01,66266024,PC,2460557.747,0.002536,2.8120379,0.000009,1.647,0.37,11880,1228.576,9.95975,0.799334,282.122,0,1141,0,13.3337,0.012,512.025,0,6004.1,8.8,,0,0.91,0.04
7076.01,138225319,PC,2460553.137,0.006692,3.4747684,0.000031,3.054,2.468,4548,11101,16.2878,11.27436,4048.18,0,2222,0,12.9805,0.032,807.901,20.88,6572,311.2,4.14,0.18,1.65,0.14
7077.01,188814758,PC,2460557.396,0.011526,6.403011,0.0000766,5.82,1.35,3868,306.772,7.96127,0.573436,629.67,0,1395,0,11.86,0.12,,0,5713.3,20.4,,0,1.53,0.04
7078.01,233266582,PC,2460553.362,0.006242,6.3962557,0.0000506,2.826,0.774,2257,247.278,5.10457,0.636396,164.368,0,997,0,12.177,0.012,416.945,8.062,5847,299.8,4.36,0.16,1.13,0.12
7079.01,287191183,APC,2460388.54,0.006834,12.1252851,0.000092,6.998,2.698,2706,493.468,15.2955,0,202.874,0,1051,0,11.9823,0.014,602.863,16.461,4951,246,,0,2.39,0
708.01,391821647,FP,2458325.574,0.008534,1.996071,0.000212,5.910879,0.818232,352.76672,72.37992,1.947951,0.86019,1372.564389,0,1552.397488,0,10.8623,0.012,214.756,2.399,6636,400,4.60452,0.773782,0.975121,0.308768
7080.01,366725641,PC,2460377.248,0.011018,36.6892187,0.0011072,6.446,4.16,7413,1164.404,9.1862,1.228844,57.1087,0,765,0,12.3503,0.044,518.344,16.77,6647,369.6,4.49,0.18,1.12,0.1
7081.01,142385671,PC,2460394.126,0.00254,12.7617794,0.0000302,4.223,0.392,26352,1572.15,16.8306,0,97.3693,0,875,0,13.4426,0.012,837.097,21.063,6305,244,4.48,0,1.06,0
7082.01,22740615,PC,2460393.686,0.00064,2.253174,0.000002,1.118,0.004,81734,1378.132,11.9013,0.71856,19.5121,0,585,0,14.2582,0.014,101.892,1.175,3340,314,4.9,0,0.33,0.02
7083.01,286923515,PC,2460380.018,0.065486,7.6253466,0.0003572,6.702,2.758,2810,354.822,9.43868,1.50552,504.852,0,1320,0,12.8442,0.014,1003.73,26.151,5408,249.2,3.73,0.16,2.19,0.24
7084.01,165337974,PC,2460544.198,0.008174,21.8153374,0.0002382,4.087,1.072,2502,290.966,3.96837,0.554286,21.5566,0,600,0,11.5681,0.012,217.285,2.353,5399,267.8,4.53,0.16,0.87,0.1
7085.01,364571121,APC,2460554.823,0.002454,2.202258,0.0000108,1.046,0.22,48647,6122.54,11.2703,1.420196,15.4828,0,552,0,14.7751,0.016,,0,3388,314,4.72,0.04,0.52,0.06
7086.01,199289712,PC,2460393.229,0.004632,1.0092447,0.0000112,1.472,0.438,7501,1089.24,11.8411,0,1267.16,0,1662,0,13.3747,0.012,652.143,15.053,5491,244,4.17,0,1.34,0
7087.01,233266797,PC,2460555.517,0.011418,7.9039906,0.0001104,3.996,1.274,3040,419.28,9.39901,0,213.482,0,1064,0,13.0721,0.02,965.596,29.261,5797,244,3.95,0,1.79,0
7088.01,274411493,APC,2460545.183,0.006982,7.1554749,0.0000704,2.213,2.144,1811,7401.02,19.6737,17.7202,1019.42,0,1574,0,11.5896,0.014,1022.89,61.541,6919,264.4,3.73,0.18,2.78,0.28
7089.01,195933415,PC,2460366.592,0.004434,1.5852089,0.0000102,1.137,0.922,450,94.9996,5.77903,0,14006,0,,0,9.3672,0.06,599.169,33.581,11678,0,4.05,0,2.74,0
709.01,396720998,APC,2458392.822,0.002022,32.3766006,0.0001426,3.8827521,0.1496126,52579.87409,2411.2182,3.6771515,5.5540022,4854.687828,0,2128.923602,0,13.987,0,1350.32,224.93,50000,0,5.80276,0,0.147,0.222
709.02,396720998,PC,2458399.221,0.012144,777.0516742,0.0180896,4.3877266,1.2013724,7211.926489,2071.7454,1.3396102,2.034564,70.1244992,0,738.052393,0,13.987,0,1350.32,224.93,50000,0,5.80276,0,0.147,0.222
7090.01,166178400,PC,2460291.411,0.004822,60.6825768,0.0002348,3.983,1.104,8480,4453.86,16.0883,4.01514,10.102,0,496,0,11.4434,0.014,420.478,9.263,5918,256.6,4.13,0.16,1.48,0.14
7091.01,296327387,PC,2460549.96,0.00455,4.8510805,0.0000326,3.132,0.426,9714,833.276,17.8341,1.548008,250.696,0,1108,0,13.1968,0.012,925.412,0,5578.5,53,,0,1.9,0.12
